att,subjectID,AUC,alphaC,betaC,gammaC,lambdaC,alphaA,betaA,gammaA,lambdaA,alphaR,betaR,gammaR,lambdaR
0,14,0.0877976203571636,18.1789930055571,6.18521437042912e-14,0,0.529173592123334,0.162667117647897,1.6724771601436,0.5,6.7973250853494e-13,111.755794707733,3.69823547838349e-14,0,778502698456.909
0,15,0.0900595604112382,143.273463523466,6.40096652095061e-16,0,0.679837917300067,0.147415039446633,2.39799801598257,0.5,0.0527749446148704,971.905336533411,2.66929600370326e-16,0,12.8818309950156
1,1,0.0207347440491333,0.116565699463469,5.21970347858845,0,0.907269226878163,0.170955989118942,3.93297057802458,0.5,0.00711416093063749,0.681846246301259,1.3271656563498,0,127.530039835192
1,2,0.0692708292264974,25.2112033609525,1.37338898309233e-13,0,0.615491795431966,0.128615890217677,6.15242091030483,0.5,0.0338134865610777,196.019351250328,2.23227409683887e-14,0,18.2025534196302
1,3,0.0498214270111046,1850.92122166653,4.04171956623876e-16,0,0.805391760408499,0.107039100043757,4.66183956563349,0.5,0.00750889662846423,17292.0103112777,8.66979549453787e-17,0,107.258336378673
1,4,0.0459772086394342,0.152314700511213,58.7821050385857,0,0.414435393330156,0.212358611177448,2.90545635572071,0.5,0.0429375981662186,0.717252291615047,20.2316255492348,0,9.65203949521833
1,5,0.136607139864113,22.4030478635797,1.51051213263924e-15,0,0.466396757389957,0.133939738907947,3.86336301073394,0.5,0.0262671500077297,167.262143753891,3.9098374355256e-16,0,17.7558949963247
1,6,0.0874800060766167,54.554385283822,3.44296521112578e-15,0,0.658293007580256,0.149067723260214,2.60694991970261,0.5,0.0263426364351388,365.970473625544,1.3206871313886e-15,0,24.9896402435312
1,7,0.22939129753281,0.0923381574705235,4.26267576143133,0,0.231353950883028,0.118316282586195,4.73000935798321,0.5,0.034689440847222,0.780434911004359,0.901198166603386,0,6.66929028640008
1,8,0.116291128877705,14.4364080350409,2.15487627102545e-15,0,0.545753439259086,0.107336863479637,6.69564996604678,0.5,0.0540485687357282,134.496272455173,3.21832276470946e-16,0,10.0974633006021
1,9,0.064687462324957,40.8897618368196,2.03290275562469e-11,0,0.703379540198492,0.214879470193061,2.15457707199738,0.5,3.5663605007455e-13,190.291616970582,9.43527517323902e-12,0,1972261469505
1,10,0.0827678706412612,127.144750361623,4.55109410236753e-13,0,0.676699152020035,0.174144560769378,3.28479529190132,0.5,0.0255285167590211,730.110373817543,1.38550311296058e-13,0,26.5075781099154
1,11,0.0129423449647166,302.102199546986,4.99873842340403e-14,0,0.955968842437734,0.13114466348333,6.30832595072999,0.5,0.029190546073782,2303.57981425136,7.9240331942987e-15,0,32.7492620392036
1,12,0.142931554912612,13.8894516114148,3.40045373794796e-14,0,0.467966139886145,0.110664552516846,3.56285771257505,0.5,0.0133829649920188,125.509490577848,9.54417496367062e-15,0,34.9672991123585
1,13,0.0401785712165255,38.0391315110608,4.61280142807016e-15,0,0.843057867210285,0.152251585894176,5.64554481455878,0.5,0.0184126894737697,249.843909918288,8.17069313872883e-16,0,45.7867857061994
1,14,0.0431922317701694,3648.29454941547,6.10654221662331e-15,0,0.768375916684367,0.131985540494617,6.01901189820318,0.5,0.0323719594055926,27641.6229819074,1.01454230692687e-15,0,23.735848270946
1,15,0.029136979018558,213.209181013245,2.35668404104961e-11,0,0.896417927818588,0.126713327230605,3.14260354393085,0.5,0.0152843227356328,1682.6105483382,7.49914524089733e-12,0,58.6495027174963
