att,subjectID,AUC,alphaC,betaC,gammaC,lambdaC,alphaA,betaA,gammaA,lambdaA,alphaR,betaR,gammaR,lambdaR
0,10,0.277760049621389,0.145594905441884,3.8364740813575,1.67384341636382e-15,0.00458584325622972,0.180475635859581,4.42551642432213,0.5,0.035415930409289,0.806728868129126,0.866898620073508,3.34768683272765e-15,0.129485324915449
0,11,0.274705893147722,0.120337690301547,4.62185071932027,3.10886727299863e-14,0.0155157046955218,0.147012408846433,2.63740882417442,0.5,2.87645252117278e-14,0.818554646140449,1.75242104180304,6.21773454599727e-14,539404164724.256
0,12,0.190720951012892,0.121167649653365,6.26333792432032,0.0286584672171207,0.0103994871903398,0.141037371896242,1.72800281963459,0.5,4.43023422655795e-13,0.859117324892478,3.62461093995483,0.0573169344342413,23473899253.448
0,13,0.213821117905074,0.152599731616967,5.85146232484848,0.0346346486333669,0.0220615431547106,0.158948767708721,6.45473146218321,0.5,0.0349150180152422,0.960056084842452,0.906538460837736,0.0692692972667339,0.631864006058356
0,14,0.119935613630666,0.116978403745463,5.07591499309726,0.179904743557419,4.10088981850936e-16,0.162667117647897,1.67247716014358,0.5,6.7973250853494e-13,0.719127537494514,3.03496819810771,0.359809487114838,0.000603309355815305
0,15,0.269054668309526,0.115923624304991,4.42929085145284,5.46979601055924e-14,0.0194709707442926,0.147415039446633,2.39799801598257,0.5,0.0527749446148704,0.786375832073482,1.84707861388199,1.09395920211185e-13,0.368943461454742
1,1,0.124072043309806,0.156432953358269,3.99393561134301,7.8839755754432e-12,5.74732286498852e-06,0.170955989118942,3.93297057802458,0.5,0.00711416093063749,0.915048101938281,1.01550101433737,1.57679511508864e-11,0.000807870797557781
1,2,0.0678684933723501,0.119371617684998,8.52434124751728,3.60555170971868e-16,0.006728893320775,0.128615890217677,6.15242091030538,0.5,0.0338134865610777,0.92812495783349,1.3855263434982,7.21110341943735e-16,0.19900028080868
1,3,0.392449879843919,0.0873580062743126,5.86192797912522,0.797888368418959,7.19920900337893e-13,0.107039100043757,4.66183956563348,0.5,0.00750889662846423,0.81613173353103,1.25742808103879,1.59577673683792,9.58757239524199e-11
1,4,0.000277461696646026,0.221932246852391,22.1361102506567,4.11203631339692e-16,0.0769230516814504,0.212358611177448,2.90545635572072,0.5,0.0429375981662186,1.04508239916367,7.61880666597233,8.22407262679384e-16,1.79150802482403
1,5,0.271828100910728,0.106235552853064,3.70833583202927,6.36649897798631e-14,0.00213458546308125,0.133939737397149,3.86336374945758,0.5,0.0262671496399869,0.793159333574489,0.959872295884622,1.27329979559726e-13,0.081264449791375
1,6,0.204320968087069,0.131569823221558,4.42420951225155,3.99243060588728e-16,0.0390674233286976,0.149067723260214,2.6069499197026,0.5,0.0263426364351388,0.882617781663495,1.69708266308248,7.98486121177455e-16,1.48304910273085
1,7,0.242304321010676,0.103763412698077,3.5539166528869,5.83638907708635e-10,0.0245321621044467,0.11831628483347,4.73001013995805,0.5,0.0346894479585206,0.877000261156982,0.751354975513524,1.16727781541727e-09,0.707193787972084
1,8,0.269435481328343,0.0931274160962297,4.93167037853131,7.24822205617298e-13,0.00983063049735661,0.107336863479637,6.69564996604679,0.5,0.0540485687357282,0.867618198233428,0.736548416291098,1.4496444112346e-12,0.181885121610226
1,9,0.129791312596029,0.185005788628004,3.49718073842685,1.82449645593906e-14,0.0387948785117422,0.214879470193061,2.15457707199747,0.5,3.5663605007455e-13,0.860974705781724,1.62314023660554,3.64899291187812e-14,108780025192.722
1,10,0.208158085113854,0.156117732804013,4.28963939230953,2.5108178623864e-14,0.0159887113087882,0.17414455336617,3.28479626528222,0.5,0.0255285455059582,0.896483580946383,1.3059072910085,5.02163572477279e-14,0.626307178568261
1,11,0.319426548329802,0.11638461871577,6.93745996499731,0.0102889491579396,0.00509833721906204,0.13114466348333,6.30832595073,0.5,0.029190546073782,0.887452189242634,1.09973073984779,0.0205778983158791,0.174657137491552
1,12,0.187873656066151,0.108788405614485,4.48918363158841,3.21821325064654e-12,0.00355806075135377,0.110664548561116,3.56285708899642,0.5,0.0133829655909709,0.983046576604478,1.25999542486643,6.43642650129307e-12,0.265864895726422
1,13,0.198038964254843,0.143990288635583,8.50059301498702,0.00620473951327395,0.0172155364581545,0.152251585894176,5.64554481455878,0.5,0.0184126894737697,0.945739171056422,1.50571703780751,0.0124094790265479,0.934982175345941
1,14,0.130396509073914,0.11858943593058,6.00300316488729,4.82726832815682e-05,8.46068572779667e-16,0.131985540494617,6.01901189820312,0.5,0.0323719594055926,0.898503241235103,0.997340305421125,9.65453665631365e-05,2.61358468351934e-14
1,15,0.235247325019501,0.113264679045476,3.97048489400852,9.09911218737119e-14,0.00622327534703019,0.126713327230605,3.14260354393085,0.5,0.0152843227356328,0.893865558745424,1.26343805017229,1.81982243747424e-13,0.407167229760313
