att,subjectID,AUC,alphaC,betaC,gammaC,lambdaC,alphaA,betaA,gammaA,lambdaA,alphaR,betaR,gammaR,lambdaR
-1,14,0.0545440727023128,0.272654693142292,1.97089752907481,0,0.403115957511257,0.169634559047431,2.08329007225429,0.5,0.210865733451735,1.60730628636855,0.946050458994478,0,1.9117186605548
-1,15,0.245018117301629,0.166887365455544,3.47671405975635,0,0.158735224220096,0.207155080425435,2.94076582883255,0.5,0.0424827131201326,0.805615605047228,1.18224784362941,0,3.73646626031687
0,1,0.094022634567146,0.164215789312613,4.47302689334532,0,0.072241703749413,0.155161636934031,4.95980702900391,0.5,0.0885421103805489,1.0583530346643,0.901855025243523,0,0.815902212392751
0,2,0.0543382764163567,0.171485686919631,3.59990215547743,0,8.42868451963724e-14,0.123240999482409,9.89369795546583,0.5,0.0624625445016334,1.39146621367761,0.363858101559351,0,1.34939820125593e-12
0,3,0.313049092861255,0.0846061381926623,2.8371488034339,0,6.54363265136467e-13,0.107423742050248,7.72234878742645,0.5,0.0498958064241344,0.787592543118514,0.367394542972904,0,1.31145944325284e-11
0,4,0.0193695347131384,0.407304483828856,2.19061093083061,0,0.589558440730995,0.250368477063468,7.68115974946492,0.5,0.130685751801174,1.62682015166632,0.285192731603221,0,4.51126792787595
0,5,0.0740356269499582,0.175836590013678,5.72544132412538,0,0.230184341256243,0.154052066176278,4.42534234061158,0.5,0.0143248040837682,1.14141013735234,1.29378495118507,0,16.0689346891013
0,6,0.0929204866047369,0.232841807237696,2.40264973853533,0,0.0656916434761587,0.150033712346964,2.8584301815353,0.5,0.078642729456255,1.55192992025174,0.840548687897226,0,0.835317440408776
0,7,0.0129693253975617,0.394808440988203,2.66324155980575,0,0.0998488254680533,0.12803017334637,4.11239344836355,0.5,0.0240360608078548,3.08371402356926,0.64761351102374,0,4.15412601366957
0,8,0.0968478488738713,0.149858599117397,4.50458315087419,0,0.0595972489908618,0.123018994438398,2.39864163383821,0.5,0.0519483292595577,1.21817447623862,1.8779725521841,0,1.14724091881929
0,9,0.0790654250621186,0.203359919679645,4.50451698209395,0,0.347658349687307,0.261357899392182,1.07589299072589,0.5,0.0344519392922034,0.778089815355044,4.18677045107878,0,10.0911111777671
0,10,0.141985137095443,0.199218875944503,3.56326765643669,0,0.0554936172469645,0.180475635859581,4.42551642432199,0.5,0.035415930409289,1.10385468373972,0.805164259893715,0,1.56691117826484
0,11,0.266591117531486,0.12247059380521,5.09487968463158,0,0.016782789589847,0.147012408846433,2.63740882417443,0.5,2.87645252117278e-14,0.833062969079987,1.93177471688576,0,583454427504.484
0,12,0.0756922132587703,0.196136492245685,2.82541281897137,0,0.153221854986471,0.141037371896242,1.72800281963458,0.5,4.43023422655795e-13,1.39067035643559,1.63507419482617,0,345854975495.316
0,13,0.166361602628776,0.163508473572281,5.16824034936246,0,0.0378495152921615,0.158948767708721,6.45473146218321,0.5,0.0349150180152422,1.02868663865275,0.800690219204624,0,1.08404684985808
0,14,0.0473802735318185,0.177502261969461,2.84007345048631,0,0.0507224819137308,0.162667117647897,1.6724771601436,0.5,6.7973250853494e-13,1.09119940487096,1.69812390755905,0,74621238909.1929
0,15,0.18497168084462,0.161454752775846,3.13729260642672,0,0.0309810179616145,0.147415039446633,2.39799801598257,0.5,0.0527749446148704,1.09523935537321,1.30829658136361,0,0.587040274276006
1,1,0.101090511900864,0.167428120918817,3.79685911237427,0,0.0409588095261296,0.170955989118942,3.93297057802458,0.5,0.00711416093063749,0.979363880620349,0.965392198352354,0,5.75736336659724
1,2,0.0451696587268594,0.166013076909999,4.14935134897741,0,0.0257836084992274,0.128615890217677,6.15242091030483,0.5,0.0338134865610777,1.29076645684315,0.674425792622147,0,0.762524398442443
1,3,0.297168084607529,0.0770884009548781,2.00182598384922,0,3.77666764934268e-13,0.107039100043757,4.66183956563349,0.5,0.00750889662846423,0.720189173146681,0.429406880195199,0,5.02959067917694e-11
1,4,0.00488822385878681,0.369265038826771,3.29654682975359,0,0.446861426053925,0.212358611177448,2.90545635572071,0.5,0.0429375981662186,1.73887480606196,1.1346055235911,0,10.407229214919
1,5,0.0697376051872029,0.184197810489911,3.66712398760428,0,0.0733027277050608,0.133939738907947,3.86336301073394,0.5,0.0262671500077297,1.37522897977653,0.94920512967991,0,2.7906616318668
1,6,0.095582678596354,0.192426616310144,3.14656604485053,0,0.0241632711685953,0.149067723260214,2.60694991970261,0.5,0.0263426364351388,1.29086707773917,1.20699136606716,0,0.917268521246554
1,7,0.0118677924680903,0.207836012150215,3.99848658105063,0,0.596007156359719,0.118316282586195,4.73000935798321,0.5,0.034689440847222,1.75661377797941,0.845344327765878,0,17.1812269613866
1,8,0.0636908219009319,0.146433631001494,4.75456804366535,0,0.0155352985004099,0.107336863479637,6.69564996604678,0.5,0.0540485687357282,1.36424361821673,0.710098058855446,0,0.28743219041322
1,9,0.0739228986804946,0.272669777148631,2.39599478044214,0,0.017511777198837,0.214879470193061,2.15457707199738,0.5,3.5663605007455e-13,1.26894289577151,1.11204876891266,0,49102655761.1783
1,10,0.10579996775397,0.209432547038432,3.6857176281105,0,0.0248963974186579,0.174144560769378,3.28479529190132,0.5,0.0255285167590211,1.2026361668326,1.12205397919245,0,0.975238696931352
1,11,0.297794210435921,0.119053800606832,6.43137301721775,0,0.0210898983963393,0.13114466348333,6.30832595072999,0.5,0.029190546073782,0.907805147725018,1.01950550232325,0,0.722490711308808
1,12,0.0402225713720623,0.181326889098585,3.68593639747027,0,0.11655363200201,0.110664552516846,3.56285771257505,0.5,0.0133829649920188,1.63852728786829,1.03454493410186,0,8.70910385490206
1,13,0.118268526469929,0.163584407789356,6.60338361540095,0,0.0354248296435723,0.152251585894176,5.64554481455878,0.5,0.0184126894737697,1.07443483644931,1.16966277521562,0,1.92393564742608
1,14,0.0637796854813612,0.147038733799155,5.18007223666298,0,0.0493810108685187,0.131985540494617,6.01901189820318,0.5,0.0323719594055926,1.11405183664912,0.860618374622147,0,1.52542545385707
1,15,0.192896456579933,0.127245011883461,4.20030315490877,0,0.0193732420951168,0.126713327230605,3.14260354393085,0.5,0.0152843227356328,1.0041959647377,1.33656794316948,0,1.26752375163809
